purchase_id,customer_id,product_id,purchase_date,quantity,total_price
PU0008044,C00813,P00011,2024-04-06,2,110.43
PU0008045,C00813,P00036,2024-08-21,3,319.04
PU0008046,C00813,P00014,2025-08-11,1,40.18
PU0008047,C00813,P00029,2024-04-19,4,386.98
PU0008048,C00813,P00051,2025-07-15,2,285.71
PU0008049,C00813,P00012,2024-07-18,2,33.54
PU0008050,C00813,P00033,2023-02-08,3,353.8
PU0008051,C00813,P00005,2025-08-06,4,272.79
PU0008052,C00813,P00019,2025-05-03,3,128.29
PU0008053,C00813,P00022,2024-01-26,2,60.89
PU0008054,C00813,P00010,2023-11-20,2,113.3
PU0008055,C00813,P00042,2025-08-01,2,219.5
PU0008056,C00814,P00034,2021-11-09,2,282.81
PU0008057,C00814,P00033,2021-11-27,3,319.47
PU0008058,C00814,P00007,2021-12-08,4,64.13
PU0008059,C00814,P00026,2021-10-18,2,121.92
PU0008060,C00814,P00052,2023-07-08,2,112.67
PU0008061,C00814,P00030,2021-10-09,1,156.26
PU0008062,C00814,P00020,2021-06-07,3,393.23
PU0008063,C00814,P00008,2022-08-26,2,204.21
PU0008064,C00814,P00046,2022-11-27,3,883.28
PU0008065,C00814,P00015,2023-11-17,3,134.21
PU0008066,C00814,P00025,2021-08-05,4,221.76
PU0008067,C00814,P00050,2022-09-21,2,63.44
PU0008068,C00814,P00015,2022-03-23,1,46.48
PU0008069,C00814,P00002,2021-05-24,3,104.09
PU0008070,C00815,P00034,2023-02-06,3,383.92
PU0008071,C00815,P00004,2025-03-09,4,281.4
PU0008072,C00815,P00027,2024-01-29,2,155.11
PU0008073,C00815,P00040,2023-02-16,3,823.85
PU0008074,C00815,P00023,2023-02-16,4,170.15
PU0008075,C00816,P00029,2024-09-06,4,374.02
PU0008076,C00816,P00027,2023-02-23,1,81.53
PU0008077,C00817,P00006,2023-07-27,4,443.28
PU0008078,C00817,P00022,2021-12-06,1,32.38
PU0008079,C00817,P00002,2023-06-17,1,33.13
PU0008080,C00817,P00031,2023-06-19,1,72.32
PU0008081,C00818,P00027,2023-03-30,1,92.04
PU0008082,C00818,P00037,2023-07-11,2,141.91
PU0008083,C00818,P00001,2021-06-07,1,36.6
PU0008084,C00818,P00015,2022-11-16,1,48.47
PU0008085,C00818,P00055,2023-08-04,2,269.88
PU0008086,C00818,P00046,2021-12-18,4,1050.77
PU0008087,C00818,P00034,2023-07-10,4,501.91
PU0008088,C00818,P00046,2022-07-05,4,1077.93
PU0008089,C00818,P00044,2022-11-17,4,875.1
PU0008090,C00818,P00013,2022-11-10,2,33.81
PU0008091,C00818,P00030,2021-09-18,3,515.17
PU0008092,C00818,P00007,2021-08-25,1,15.52
PU0008093,C00818,P00027,2023-03-21,4,317.89
PU0008094,C00818,P00029,2022-08-27,1,110.5
PU0008095,C00818,P00023,2023-09-07,2,93.21
PU0008096,C00818,P00041,2021-09-15,1,26.34
PU0008097,C00818,P00026,2023-07-18,1,72.31
PU0008098,C00819,P00042,2023-01-09,1,102.94
PU0008099,C00819,P00028,2022-07-20,1,135.3
PU0008100,C00819,P00017,2022-07-03,1,36.13
PU0008101,C00819,P00030,2023-03-17,3,494.17
PU0008102,C00819,P00025,2022-09-14,4,209.79
PU0008103,C00819,P00035,2022-09-17,3,364.91
PU0008104,C00819,P00045,2021-04-18,4,193.94
PU0008105,C00819,P00055,2022-10-11,4,511.11
PU0008106,C00819,P00005,2021-01-18,1,73.23
PU0008107,C00819,P00037,2021-03-12,2,133.87
PU0008108,C00819,P00015,2021-08-12,4,162.52
PU0008109,C00819,P00007,2023-04-25,3,48.38
PU0008110,C00819,P00036,2021-05-29,3,370.96
PU0008111,C00819,P00002,2022-12-23,1,32.82
PU0008112,C00819,P00009,2022-09-01,3,417.83
PU0008113,C00819,P00005,2023-06-17,4,293.16
PU0008114,C00819,P00016,2022-05-21,1,52.82
PU0008115,C00820,P00027,2022-12-05,3,232.46
PU0008116,C00820,P00013,2024-09-17,2,38.13
PU0008117,C00820,P00023,2024-02-20,1,41.62
PU0008118,C00820,P00001,2024-04-11,2,69.59
PU0008119,C00820,P00031,2022-09-25,1,65.25
PU0008120,C00820,P00031,2023-02-16,2,137.95
PU0008121,C00820,P00023,2024-12-16,1,44.61
PU0008122,C00820,P00047,2022-10-03,1,96.11
PU0008123,C00820,P00045,2024-07-12,1,46.04
PU0008124,C00820,P00029,2024-05-31,3,279.68
PU0008125,C00820,P00044,2023-09-14,1,216.37
PU0008126,C00820,P00047,2023-04-25,2,189.69
PU0008127,C00820,P00015,2023-04-14,4,163.45
PU0008128,C00820,P00003,2023-05-19,4,155.56
PU0008129,C00820,P00030,2022-11-25,4,630.5
PU0008130,C00820,P00043,2023-05-18,1,328.12
PU0008131,C00820,P00048,2025-04-04,3,580.92
PU0008132,C00820,P00001,2025-03-25,4,129.47
PU0008133,C00820,P00022,2022-12-01,1,27.04
PU0008134,C00821,P00033,2021-05-19,3,320.82
PU0008135,C00821,P00032,2022-05-27,1,80.12
PU0008136,C00821,P00041,2021-04-30,4,97.93
PU0008137,C00822,P00051,2021-12-02,2,272.52
PU0008138,C00822,P00043,2023-09-20,1,351.85
PU0008139,C00822,P00021,2023-07-09,1,15.9
PU0008140,C00822,P00007,2021-08-13,3,53.11
PU0008141,C00822,P00055,2021-12-13,1,139.59
PU0008142,C00823,P00020,2021-10-05,1,121.37
PU0008143,C00823,P00004,2021-08-20,1,59.96
PU0008144,C00823,P00040,2022-05-16,4,898.6
PU0008145,C00823,P00014,2023-10-09,4,183.05
PU0008146,C00823,P00046,2023-08-31,2,505.94
PU0008147,C00824,P00015,2021-06-14,4,168.66
PU0008148,C00824,P00002,2020-10-14,3,97.94
PU0008149,C00824,P00028,2022-06-21,3,472.58
PU0008150,C00824,P00004,2021-09-16,4,256.85
PU0008151,C00824,P00010,2021-09-19,4,248.52
PU0008152,C00824,P00017,2023-03-15,2,60.8
PU0008153,C00824,P00040,2023-03-04,2,531.31
PU0008154,C00824,P00014,2022-11-02,4,181.02
PU0008155,C00824,P00034,2021-01-31,3,359.02
PU0008156,C00824,P00032,2023-02-04,3,264.81
PU0008157,C00824,P00022,2021-12-09,2,58.68
PU0008158,C00824,P00045,2023-03-19,4,191.98
PU0008159,C00825,P00040,2021-07-01,1,273.81
PU0008160,C00825,P00036,2023-05-12,1,111.62
PU0008161,C00825,P00015,2021-12-19,4,193.58
PU0008162,C00825,P00045,2022-12-22,2,87.03
PU0008163,C00825,P00055,2022-06-04,2,247.47
PU0008164,C00825,P00002,2022-01-18,1,36.5
PU0008165,C00825,P00022,2020-11-27,3,85.48
PU0008166,C00825,P00043,2023-02-26,4,1434.36
PU0008167,C00825,P00006,2023-03-09,3,315.25
PU0008168,C00826,P00037,2021-09-29,3,225.74
PU0008169,C00826,P00007,2022-08-18,2,30.71
PU0008170,C00826,P00010,2021-11-04,3,177.86
PU0008171,C00826,P00033,2021-08-15,4,398.17
PU0008172,C00826,P00033,2022-07-08,1,103.14
PU0008173,C00826,P00018,2022-09-19,2,49.95
PU0008174,C00826,P00029,2021-10-14,4,418.74
PU0008175,C00826,P00005,2020-09-04,2,136.07
PU0008176,C00826,P00054,2020-11-18,3,250.44
PU0008177,C00826,P00019,2021-11-05,3,127.09
PU0008178,C00826,P00054,2021-05-05,4,293.7
PU0008179,C00826,P00025,2022-06-05,3,169.93
PU0008180,C00826,P00005,2023-01-18,3,196.85
PU0008181,C00826,P00037,2021-05-18,1,66.56
PU0008182,C00826,P00010,2022-06-05,3,166.77
PU0008183,C00826,P00037,2020-09-13,1,69.34
PU0008184,C00826,P00030,2021-10-23,4,747.77
PU0008185,C00826,P00043,2020-06-13,3,869.13
PU0008186,C00827,P00020,2021-06-21,1,131.03
PU0008187,C00827,P00042,2022-06-20,1,114.94
PU0008188,C00827,P00005,2021-01-28,4,284.01
PU0008189,C00827,P00048,2022-10-03,2,403.62
PU0008190,C00827,P00052,2020-08-29,2,113.31
PU0008191,C00827,P00047,2021-07-19,4,338.48
PU0008192,C00827,P00043,2023-01-15,3,918.18
PU0008193,C00828,P00047,2022-04-11,4,393.77
PU0008194,C00828,P00016,2022-02-13,3,153.38
PU0008195,C00829,P00033,2022-01-13,4,417.23
PU0008196,C00829,P00024,2021-08-05,4,636.49
PU0008197,C00829,P00037,2023-06-07,4,303.36
PU0008198,C00829,P00004,2021-09-15,3,219.07
PU0008199,C00830,P00037,2023-03-10,3,200.97
PU0008200,C00830,P00009,2022-08-26,2,227.4
PU0008201,C00830,P00041,2022-09-08,2,49.53
PU0008202,C00830,P00020,2023-09-04,2,275.18
PU0008203,C00830,P00032,2023-08-12,1,89.99
PU0008204,C00830,P00043,2022-04-12,3,910.31
PU0008205,C00831,P00053,2023-12-02,3,569.17
PU0008206,C00831,P00018,2023-02-05,1,28.6
PU0008207,C00831,P00010,2023-09-26,3,171.67
PU0008208,C00831,P00032,2021-07-29,1,83.83
PU0008209,C00831,P00025,2023-02-23,3,150.08
PU0008210,C00831,P00049,2021-07-26,2,390.67
PU0008211,C00831,P00008,2023-01-14,4,348.15
PU0008212,C00832,P00018,2022-05-10,3,80.97
PU0008213,C00832,P00045,2021-10-02,3,150.55
PU0008214,C00832,P00003,2021-07-21,2,67.23
PU0008215,C00832,P00043,2021-04-21,4,1227.97
PU0008216,C00832,P00020,2022-08-21,1,124.77
PU0008217,C00832,P00040,2022-04-07,4,980.03
PU0008218,C00832,P00033,2021-07-08,1,104.2
PU0008219,C00832,P00036,2022-11-12,1,127.18
PU0008220,C00832,P00032,2020-09-03,1,97.76
PU0008221,C00832,P00038,2021-08-05,2,186.69
PU0008222,C00832,P00007,2022-12-25,2,35.9
PU0008223,C00832,P00041,2020-07-20,4,101.23
PU0008224,C00832,P00017,2022-10-10,1,36.88
PU0008225,C00832,P00042,2021-04-01,1,109.84
PU0008226,C00832,P00006,2021-12-16,2,225.3
PU0008227,C00832,P00049,2022-08-11,4,876.25
PU0008228,C00832,P00011,2021-04-08,4,245.72
PU0008229,C00833,P00034,2020-06-26,2,279.71
PU0008230,C00833,P00028,2020-04-20,3,484.34
PU0008231,C00833,P00006,2021-07-08,2,208.14
PU0008232,C00833,P00044,2020-07-21,2,407.98
PU0008233,C00833,P00009,2022-02-02,2,250.06
PU0008234,C00833,P00026,2021-01-06,4,276.95
PU0008235,C00833,P00013,2021-01-18,3,50.39
PU0008236,C00833,P00052,2021-03-07,3,166.84
PU0008237,C00833,P00008,2020-02-21,1,88.66
PU0008238,C00833,P00030,2021-12-11,2,330.1
PU0008239,C00833,P00029,2020-02-20,2,188.57
PU0008240,C00833,P00041,2021-12-07,1,25.76
PU0008241,C00833,P00024,2020-10-19,3,494.54
PU0008242,C00833,P00020,2021-05-08,4,484.53
PU0008243,C00833,P00013,2022-06-03,2,33.84
PU0008244,C00833,P00031,2022-03-30,1,73.94
PU0008245,C00833,P00046,2021-05-15,3,800.14
PU0008246,C00834,P00020,2024-08-15,2,278.93
PU0008247,C00834,P00018,2022-08-21,2,60.93
PU0008248,C00834,P00019,2022-11-24,3,110.58
PU0008249,C00834,P00037,2022-12-17,2,129.56
PU0008250,C00834,P00041,2022-10-10,2,54.16
PU0008251,C00834,P00040,2023-01-08,2,518.04
PU0008252,C00834,P00004,2023-06-19,2,129.92
PU0008253,C00834,P00024,2023-08-24,3,465.76
PU0008254,C00834,P00039,2023-01-29,1,181.08
PU0008255,C00834,P00034,2024-02-21,1,128.9
PU0008256,C00834,P00053,2024-02-17,3,575.21
PU0008257,C00834,P00018,2023-11-06,3,91.63
PU0008258,C00834,P00042,2023-03-17,3,354.43
PU0008259,C00835,P00023,2023-11-18,1,41.3
PU0008260,C00835,P00029,2023-05-03,3,308.89
PU0008261,C00835,P00021,2022-01-09,1,17.39
PU0008262,C00835,P00035,2021-10-01,3,366.17
PU0008263,C00835,P00045,2022-05-24,3,138.16
PU0008264,C00836,P00009,2022-11-29,4,549.8
PU0008265,C00836,P00052,2022-01-15,2,111.12
PU0008266,C00836,P00052,2022-10-24,4,229.68
PU0008267,C00836,P00024,2021-10-02,2,346.45
PU0008268,C00836,P00020,2022-11-02,2,224.55
PU0008269,C00836,P00024,2022-08-18,3,458.44
PU0008270,C00836,P00054,2021-01-28,2,153.91
PU0008271,C00836,P00010,2022-03-15,1,53.05
PU0008272,C00836,P00021,2022-06-28,1,17.83
PU0008273,C00836,P00006,2021-01-20,4,448.73
PU0008274,C00836,P00007,2022-07-22,4,71.78
PU0008275,C00836,P00053,2021-04-12,4,712.23
PU0008276,C00837,P00038,2020-03-17,3,267.07
PU0008277,C00837,P00042,2022-05-31,1,111.65
PU0008278,C00837,P00015,2021-08-12,1,40.77
PU0008279,C00837,P00036,2020-07-07,3,313.31
PU0008280,C00837,P00038,2020-06-24,3,280.92
PU0008281,C00837,P00038,2022-01-29,1,89.68
PU0008282,C00837,P00042,2020-10-24,1,101.61
PU0008283,C00837,P00038,2021-12-18,2,177.43
PU0008284,C00837,P00040,2021-02-28,3,796.86
PU0008285,C00837,P00032,2022-06-24,3,239.54
PU0008286,C00838,P00032,2022-12-13,4,322.27
PU0008287,C00838,P00008,2023-01-23,3,305.94
PU0008288,C00838,P00025,2024-02-17,1,49.11
PU0008289,C00838,P00002,2022-01-10,2,71.8
PU0008290,C00838,P00031,2022-01-10,3,203.5
PU0008291,C00838,P00038,2023-04-30,1,84.23
PU0008292,C00838,P00035,2023-10-02,3,364.22
PU0008293,C00838,P00025,2023-12-04,2,95.51
PU0008294,C00838,P00011,2021-11-18,1,64.3
PU0008295,C00838,P00018,2022-02-03,4,102.13
PU0008296,C00839,P00013,2023-04-02,1,18.59
PU0008297,C00839,P00027,2024-08-26,2,167.3
PU0008298,C00839,P00053,2023-12-11,4,746.63
PU0008299,C00839,P00004,2023-09-15,3,213.0
PU0008300,C00839,P00045,2023-12-01,2,85.99
PU0008301,C00839,P00002,2024-04-26,4,142.71
PU0008302,C00839,P00052,2023-07-28,2,116.43
PU0008303,C00839,P00039,2024-03-15,1,167.12
PU0008304,C00839,P00046,2023-01-01,4,1123.78
PU0008305,C00839,P00001,2023-02-03,1,32.24
PU0008306,C00839,P00032,2022-05-02,4,338.44
PU0008307,C00839,P00017,2022-08-15,3,107.24
PU0008308,C00839,P00044,2022-03-31,1,206.94
PU0008309,C00840,P00002,2023-08-19,4,126.53
PU0008310,C00840,P00019,2023-10-04,3,107.34
PU0008311,C00840,P00004,2023-10-25,1,65.93
PU0008312,C00840,P00051,2023-05-26,1,132.24
PU0008313,C00840,P00041,2022-07-02,2,46.85
PU0008314,C00840,P00037,2022-10-11,2,134.82
PU0008315,C00840,P00048,2024-03-03,1,184.42
PU0008316,C00840,P00019,2022-03-31,3,125.2
PU0008317,C00840,P00043,2022-02-02,1,323.19
PU0008318,C00840,P00029,2022-12-09,4,382.95
PU0008319,C00840,P00002,2024-01-31,4,148.8
PU0008320,C00840,P00053,2022-06-08,3,565.45
PU0008321,C00840,P00004,2022-08-26,4,269.74
PU0008322,C00840,P00007,2023-07-29,1,16.46
PU0008323,C00840,P00018,2024-01-16,4,102.71
PU0008324,C00840,P00027,2022-01-24,3,248.75
PU0008325,C00841,P00044,2023-09-14,4,919.7
PU0008326,C00841,P00017,2024-02-16,3,100.12
PU0008327,C00841,P00016,2023-11-18,4,188.17
PU0008328,C00841,P00042,2022-10-28,1,108.85
PU0008329,C00841,P00006,2024-10-30,1,113.68
PU0008330,C00841,P00003,2024-04-26,4,145.77
PU0008331,C00841,P00024,2023-03-13,3,528.11
PU0008332,C00841,P00017,2022-11-02,4,140.16
PU0008333,C00841,P00051,2023-05-15,1,132.97
PU0008334,C00841,P00018,2023-04-28,1,25.52
PU0008335,C00841,P00054,2024-08-12,3,216.83
PU0008336,C00841,P00052,2023-11-02,1,57.89
PU0008337,C00841,P00054,2023-06-18,2,167.61
PU0008338,C00841,P00015,2023-09-08,2,87.32
PU0008339,C00842,P00026,2021-08-15,2,124.43
PU0008340,C00842,P00053,2023-10-15,2,389.51
PU0008341,C00843,P00031,2023-02-03,3,185.87
PU0008342,C00843,P00018,2023-05-26,4,114.37
PU0008343,C00843,P00030,2022-09-28,1,155.66
PU0008344,C00843,P00035,2022-03-13,3,380.03
PU0008345,C00843,P00048,2021-08-26,3,574.01
PU0008346,C00843,P00029,2022-03-13,3,337.27
PU0008347,C00843,P00029,2021-06-21,3,327.4
PU0008348,C00843,P00024,2023-01-04,1,180.6
PU0008349,C00843,P00054,2022-02-26,4,294.07
PU0008350,C00843,P00008,2021-04-07,1,89.75
PU0008351,C00844,P00030,2022-09-07,3,459.9
PU0008352,C00844,P00041,2023-05-11,3,79.04
PU0008353,C00845,P00001,2022-01-20,4,126.94
PU0008354,C00846,P00016,2022-10-18,4,215.24
PU0008355,C00846,P00041,2021-11-08,3,72.72
PU0008356,C00847,P00033,2021-07-28,1,111.52
PU0008357,C00847,P00026,2022-08-25,3,214.97
PU0008358,C00847,P00043,2022-07-14,1,345.05
PU0008359,C00847,P00005,2023-02-02,2,129.62
PU0008360,C00847,P00055,2023-03-16,1,132.77
PU0008361,C00847,P00015,2022-07-29,4,159.42
PU0008362,C00847,P00006,2023-04-13,3,364.58
PU0008363,C00848,P00028,2025-01-16,1,154.12
PU0008364,C00848,P00024,2024-02-05,1,168.57
PU0008365,C00848,P00032,2023-05-10,1,92.22
PU0008366,C00848,P00020,2024-11-27,3,389.31
PU0008367,C00848,P00028,2023-07-15,2,292.72
PU0008368,C00848,P00037,2023-10-14,2,145.46
PU0008369,C00848,P00031,2023-06-15,2,127.3
PU0008370,C00848,P00038,2024-11-25,3,262.8
PU0008371,C00848,P00032,2024-01-08,3,261.23
PU0008372,C00848,P00023,2022-12-21,3,145.7
PU0008373,C00848,P00052,2023-09-05,2,106.96
PU0008374,C00848,P00043,2022-10-20,3,1020.61
PU0008375,C00848,P00035,2022-08-18,2,222.27
PU0008376,C00849,P00022,2022-05-21,4,106.4
PU0008377,C00849,P00046,2021-08-14,4,1013.55
PU0008378,C00849,P00030,2023-07-13,1,152.33
PU0008379,C00849,P00038,2021-05-27,3,273.28
PU0008380,C00849,P00032,2023-10-22,3,280.87
PU0008381,C00850,P00041,2024-07-08,3,67.48
PU0008382,C00850,P00020,2022-06-26,2,248.83
PU0008383,C00851,P00034,2022-06-05,3,363.92
PU0008384,C00851,P00043,2022-09-01,4,1160.09
PU0008385,C00851,P00019,2023-11-14,3,104.47
PU0008386,C00851,P00053,2024-02-29,4,646.96
PU0008387,C00851,P00016,2023-01-27,1,44.19
PU0008388,C00851,P00016,2023-04-12,2,106.68
PU0008389,C00851,P00025,2023-05-23,2,108.48
PU0008390,C00851,P00038,2024-07-06,3,249.68
PU0008391,C00852,P00018,2025-01-25,4,102.98
PU0008392,C00852,P00038,2022-12-03,2,174.73
PU0008393,C00852,P00013,2024-11-19,1,15.61
PU0008394,C00852,P00030,2023-11-25,1,170.72
PU0008395,C00852,P00014,2024-07-05,2,86.39
PU0008396,C00852,P00017,2022-11-11,2,64.7
PU0008397,C00852,P00017,2023-12-19,2,60.8
PU0008398,C00852,P00029,2023-06-20,1,113.83
PU0008399,C00852,P00036,2023-02-19,4,505.91
PU0008400,C00852,P00017,2023-11-20,1,31.58
PU0008401,C00852,P00049,2023-04-03,3,645.9
PU0008402,C00852,P00031,2024-08-15,2,127.27
PU0008403,C00852,P00048,2024-07-01,1,185.99
PU0008404,C00852,P00030,2024-01-16,3,489.08
PU0008405,C00853,P00011,2021-10-09,3,200.21
PU0008406,C00853,P00008,2022-02-12,4,372.67
PU0008407,C00853,P00048,2022-08-29,4,785.98
PU0008408,C00853,P00039,2021-08-18,4,693.81
PU0008409,C00853,P00023,2021-04-13,1,45.19
PU0008410,C00853,P00048,2020-12-28,4,716.3
PU0008411,C00853,P00013,2022-08-11,1,16.74
PU0008412,C00853,P00048,2020-12-12,1,211.36
PU0008413,C00853,P00027,2021-07-03,1,93.41
PU0008414,C00853,P00035,2021-03-12,2,223.71
PU0008415,C00853,P00038,2021-02-06,2,158.82
PU0008416,C00853,P00031,2020-08-26,4,286.0
PU0008417,C00854,P00011,2023-02-13,3,194.63
PU0008418,C00854,P00043,2024-12-15,4,1324.4
PU0008419,C00854,P00042,2024-06-08,2,217.56
PU0008420,C00854,P00026,2022-07-20,3,194.67
PU0008421,C00854,P00021,2022-11-20,1,16.18
PU0008422,C00854,P00053,2024-07-23,2,385.11
PU0008423,C00855,P00045,2024-01-03,2,88.03
PU0008424,C00855,P00029,2024-03-28,4,384.61
PU0008425,C00855,P00048,2024-05-24,1,192.39
PU0008426,C00855,P00052,2024-06-03,2,117.57
PU0008427,C00855,P00012,2023-08-22,1,17.53
PU0008428,C00855,P00043,2023-06-03,4,1354.84
PU0008429,C00855,P00018,2023-07-23,3,76.92
PU0008430,C00855,P00039,2024-09-24,1,186.6
PU0008431,C00855,P00033,2025-02-01,2,199.18
PU0008432,C00855,P00036,2024-08-13,2,211.25
PU0008433,C00855,P00005,2023-05-15,4,301.81
PU0008434,C00855,P00053,2023-07-29,4,703.96
PU0008435,C00855,P00025,2024-06-26,2,110.8
PU0008436,C00856,P00022,2024-06-25,3,95.65
PU0008437,C00856,P00045,2023-04-14,3,134.07
PU0008438,C00856,P00010,2023-09-02,4,259.4
PU0008439,C00856,P00007,2024-09-13,2,30.11
PU0008440,C00856,P00055,2023-01-17,2,281.86
PU0008441,C00856,P00039,2023-09-30,3,577.86
PU0008442,C00856,P00046,2023-02-10,2,521.03
PU0008443,C00856,P00009,2024-02-19,3,403.33
PU0008444,C00856,P00016,2022-03-19,3,139.53
PU0008445,C00856,P00046,2024-04-07,2,499.52
PU0008446,C00856,P00023,2024-08-29,1,39.19
PU0008447,C00856,P00027,2022-04-29,1,85.85
PU0008448,C00856,P00030,2022-04-30,2,346.06
PU0008449,C00856,P00040,2022-09-25,1,252.73
PU0008450,C00856,P00003,2023-06-27,1,34.17
PU0008451,C00856,P00009,2023-03-09,4,564.94
PU0008452,C00856,P00030,2024-06-11,2,331.62
PU0008453,C00856,P00033,2024-07-11,1,121.93
PU0008454,C00856,P00016,2023-01-27,3,132.67
PU0008455,C00857,P00014,2025-01-08,3,126.43
PU0008456,C00857,P00020,2023-07-27,3,351.26
PU0008457,C00857,P00011,2023-10-26,2,131.6
PU0008458,C00857,P00028,2024-07-06,3,438.11
PU0008459,C00857,P00013,2023-08-01,3,55.15
PU0008460,C00857,P00012,2022-10-07,1,16.37
PU0008461,C00857,P00016,2022-04-29,1,54.82
PU0008462,C00857,P00016,2024-12-04,3,152.58
PU0008463,C00857,P00049,2024-03-20,1,197.11
PU0008464,C00857,P00043,2022-11-25,2,650.85
PU0008465,C00857,P00043,2022-06-20,4,1400.78
PU0008466,C00858,P00038,2020-07-24,2,167.13
PU0008467,C00858,P00035,2020-11-26,4,534.14
PU0008468,C00858,P00035,2022-07-24,3,329.13
PU0008469,C00858,P00045,2020-12-06,3,138.14
PU0008470,C00858,P00048,2022-01-10,1,204.56
PU0008471,C00858,P00042,2020-04-09,3,314.37
PU0008472,C00858,P00013,2022-10-17,2,34.03
PU0008473,C00858,P00041,2022-10-15,4,105.01
PU0008474,C00858,P00044,2022-09-09,1,197.09
PU0008475,C00858,P00001,2020-12-02,3,111.02
PU0008476,C00858,P00035,2021-09-05,4,486.32
PU0008477,C00858,P00009,2021-06-04,4,457.8
PU0008478,C00858,P00016,2020-07-09,4,190.71
PU0008479,C00859,P00006,2023-10-10,1,106.61
PU0008480,C00859,P00033,2022-01-14,1,100.94
PU0008481,C00859,P00034,2021-11-05,4,468.28
PU0008482,C00859,P00055,2022-08-28,2,247.16
PU0008483,C00859,P00038,2022-08-15,1,83.04
PU0008484,C00859,P00022,2023-12-13,4,108.08
PU0008485,C00859,P00022,2022-04-06,4,130.29
PU0008486,C00859,P00055,2024-01-15,4,529.72
PU0008487,C00859,P00003,2023-09-04,3,113.12
PU0008488,C00859,P00021,2022-12-02,4,64.84
PU0008489,C00859,P00032,2023-08-28,2,170.62
PU0008490,C00859,P00045,2023-05-01,1,45.79
PU0008491,C00859,P00034,2022-07-06,4,508.52
PU0008492,C00859,P00004,2021-12-10,2,124.06
PU0008493,C00859,P00004,2021-10-19,1,61.28
PU0008494,C00859,P00002,2022-01-04,4,121.61
PU0008495,C00860,P00029,2021-08-07,1,103.32
PU0008496,C00860,P00012,2020-03-21,2,35.08
PU0008497,C00860,P00019,2020-03-05,1,38.09
PU0008498,C00860,P00012,2020-11-07,4,61.43
PU0008499,C00860,P00036,2021-03-04,3,381.53
PU0008500,C00860,P00008,2020-10-03,4,360.98
PU0008501,C00860,P00001,2022-04-15,2,65.82
PU0008502,C00860,P00015,2022-01-21,2,78.53
PU0008503,C00861,P00021,2020-08-21,3,50.67
PU0008504,C00861,P00040,2022-09-21,2,503.96
PU0008505,C00861,P00048,2021-02-13,2,356.94
PU0008506,C00861,P00036,2021-03-23,3,361.93
PU0008507,C00861,P00034,2022-09-04,3,364.73
PU0008508,C00862,P00042,2023-05-30,1,124.66
PU0008509,C00862,P00018,2022-06-26,1,26.61
PU0008510,C00862,P00016,2024-04-13,2,93.47
PU0008511,C00862,P00014,2024-08-17,1,45.9
PU0008512,C00862,P00049,2023-06-30,2,395.89
PU0008513,C00862,P00002,2022-06-22,1,30.07
PU0008514,C00863,P00047,2021-08-08,3,266.28
PU0008515,C00863,P00052,2023-01-11,1,54.45
PU0008516,C00863,P00022,2023-01-15,3,79.45
PU0008517,C00863,P00007,2022-11-14,3,50.79
PU0008518,C00863,P00006,2022-05-03,2,207.12
PU0008519,C00864,P00013,2023-04-17,3,55.47
PU0008520,C00864,P00002,2024-06-23,2,64.8
PU0008521,C00864,P00011,2022-03-19,4,223.17
PU0008522,C00864,P00016,2023-08-07,1,48.73
PU0008523,C00864,P00008,2023-08-10,3,252.22
PU0008524,C00864,P00010,2024-05-31,1,55.99
PU0008525,C00864,P00052,2022-07-28,1,61.84
PU0008526,C00864,P00046,2022-03-22,4,1209.73
PU0008527,C00864,P00054,2023-05-09,1,79.21
PU0008528,C00864,P00019,2024-06-08,4,150.55
PU0008529,C00864,P00028,2023-10-21,1,140.16
PU0008530,C00864,P00016,2022-12-24,3,161.04
PU0008531,C00865,P00028,2021-02-25,1,151.57
PU0008532,C00865,P00018,2020-11-24,2,49.22
PU0008533,C00865,P00011,2022-04-15,4,245.55
PU0008534,C00865,P00007,2021-08-05,1,16.67
PU0008535,C00865,P00037,2022-07-20,1,74.6
PU0008536,C00865,P00033,2021-10-03,3,339.33
PU0008537,C00865,P00003,2020-09-22,3,102.15
PU0008538,C00865,P00048,2021-07-06,1,195.42
PU0008539,C00865,P00048,2021-10-17,2,420.8
PU0008540,C00865,P00053,2020-11-01,1,170.35
PU0008541,C00865,P00018,2020-09-03,1,26.61
PU0008542,C00865,P00032,2023-02-03,2,160.12
PU0008543,C00865,P00004,2020-12-21,2,136.07
PU0008544,C00865,P00007,2021-12-03,2,34.96
PU0008545,C00866,P00001,2025-04-25,3,107.33
PU0008546,C00866,P00020,2022-12-04,4,455.54
PU0008547,C00866,P00029,2023-09-05,2,209.58
PU0008548,C00866,P00011,2025-05-22,2,112.54
PU0008549,C00866,P00023,2023-01-13,3,137.63
PU0008550,C00867,P00028,2022-10-27,2,303.82
PU0008551,C00867,P00006,2023-09-10,1,116.67
PU0008552,C00867,P00033,2022-08-22,2,226.89
PU0008553,C00867,P00055,2023-03-19,2,242.69
PU0008554,C00867,P00015,2022-10-04,2,84.87
PU0008555,C00868,P00007,2023-04-16,3,50.04
PU0008556,C00868,P00020,2023-03-07,1,135.8
PU0008557,C00868,P00012,2021-05-22,1,15.79
